,Name,Image_link,Price,Product_link,Thumb_images,SKU
135,William - The Keycase,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_47c7a993-ca5f-47fc-81ae-6dc47ad97ec9_3024x.jpg?v=1692873632,Rs. 978.00,https://kompanero.in/products/william-the-keycase?variant=45203896074523,"['https://kompanero.in/cdn/shop/files/1_47c7a993-ca5f-47fc-81ae-6dc47ad97ec9.jpg?v=1692873632&width=320', 'https://kompanero.in/cdn/shop/files/2_8b415602-492a-41a8-8ee4-7311400fe1c8.jpg?v=1692873632&width=320', 'https://kompanero.in/cdn/shop/files/3_e45217df-428f-449e-8338-13c695b42087.jpg?v=1692873631&width=320', 'https://kompanero.in/cdn/shop/files/4_0d671c0a-ca48-4844-8bc3-608bb1038a84.jpg?v=1692873632&width=320', 'https://kompanero.in/cdn/shop/files/5_eee280b9-faa9-48dc-bed4-1a36103dd67e.jpg?v=1692873632&width=320', 'https://kompanero.in/cdn/shop/files/6_c099866c-dac0-4b20-9b57-de22382b4ca4.jpg?v=1692873632&width=320', 'https://kompanero.in/cdn/shop/files/1_81db4de3-ab2c-4f53-9af2-10bc2495c7c3.jpg?v=1692873646&width=320', 'https://kompanero.in/cdn/shop/files/2_167116b8-9dae-42d5-8f1b-7b2323917f47.jpg?v=1692873646&width=320', 'https://kompanero.in/cdn/shop/files/3_31decf42-f87c-4631-8041-f4cce997fbc7.jpg?v=1692873646&width=320', 'https://kompanero.in/cdn/shop/files/4_3ae0472f-de03-468d-bead-9dffb11252b0.jpg?v=1692873647&width=320', 'https://kompanero.in/cdn/shop/files/5_5b9c76e9-ab26-46b9-9fd2-fe33deb57924.jpg?v=1692873646&width=320', 'https://kompanero.in/cdn/shop/files/6_a0d731f1-9dda-4400-9ff6-66c8b2183275.jpg?v=1692873646&width=320', 'https://kompanero.in/cdn/shop/files/1_317eee0d-f9bd-4358-a00f-5f47cb9c9196.jpg?v=1692873659&width=320', 'https://kompanero.in/cdn/shop/files/2_5ba92ff0-607e-4ab0-835c-e20ad5a9d992.jpg?v=1692873659&width=320', 'https://kompanero.in/cdn/shop/files/3_26dd4dfa-6a28-4dca-a535-4d9fdc347d83.jpg?v=1692873659&width=320', 'https://kompanero.in/cdn/shop/files/4_41d29f17-6794-44bc-a180-1b4d62f54a11.jpg?v=1692873660&width=320', 'https://kompanero.in/cdn/shop/files/5_b0f1cd18-752d-4b1c-827a-c5907a5b5e9d.jpg?v=1692873660&width=320', 'https://kompanero.in/cdn/shop/files/6_cf371f9b-8851-4c8b-bb5c-ea2e1bfdaeee.jpg?v=1692873660&width=320', 'https://kompanero.in/cdn/shop/files/1_808e2245-6843-4fff-bef5-ce30bd8190fc.jpg?v=1692873670&width=320', 'https://kompanero.in/cdn/shop/files/2_39abb509-2d47-40e7-b8ed-23f7e58ff4fc.jpg?v=1692873670&width=320', 'https://kompanero.in/cdn/shop/files/3_8dc35ebb-73a8-4da5-a1eb-55fd2da1d7ab.jpg?v=1692873670&width=320', 'https://kompanero.in/cdn/shop/files/4_efd6da04-0c2d-43dd-95be-4bca24fd583d.jpg?v=1692873671&width=320', 'https://kompanero.in/cdn/shop/files/5_55a9791b-0cf1-48cb-8de4-906c42827b1f.jpg?v=1692873671&width=320', 'https://kompanero.in/cdn/shop/files/6_4a04e62c-bcc8-42db-b560-edbff7d15006.jpg?v=1692873671&width=320']","SKU: C-10792
"
136,Fika - The Hand Bag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_03cde887-836e-4813-9ff0-6ccc023a4444_3024x.jpg?v=1692434150,"Rs. 7,999.00",https://kompanero.in/products/fika-the-hand-bag?variant=45203885228315,"['https://kompanero.in/cdn/shop/files/1_03cde887-836e-4813-9ff0-6ccc023a4444.jpg?v=1692434150&width=320', 'https://kompanero.in/cdn/shop/files/2_38538d47-2b13-4db8-8c3f-776cdc99982c.jpg?v=1692434149&width=320', 'https://kompanero.in/cdn/shop/files/3_9f4c4905-2428-4456-9bed-3671444997e4.jpg?v=1692434149&width=320', 'https://kompanero.in/cdn/shop/files/4_b5c8e3eb-4141-4029-ac14-0aa2c3c6ea25.jpg?v=1692434150&width=320', 'https://kompanero.in/cdn/shop/files/5_bf34999d-75d4-4ab3-8722-29a248097047.jpg?v=1692434149&width=320', 'https://kompanero.in/cdn/shop/files/6_e7e0382e-2998-4211-829d-483c7d0e00d2.jpg?v=1692434150&width=320', 'https://kompanero.in/cdn/shop/files/7_af4c5a49-f14d-47b9-940c-d572cb8d630b.jpg?v=1692434149&width=320']","SKU: B-9726
"
137,Cooper - The Handbag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_e9e0db9c-dcc4-40da-9074-10ee092f47db_3024x.jpg?v=1691737357,"Rs. 7,799.00",https://kompanero.in/products/cooper-the-handbag?variant=45203862323483,"['https://kompanero.in/cdn/shop/files/1_e9e0db9c-dcc4-40da-9074-10ee092f47db.jpg?v=1691737357&width=320', 'https://kompanero.in/cdn/shop/files/10_e2b1f85e-dd2d-4f15-a8e4-7c476e18d395.jpg?v=1693894665&width=320', 'https://kompanero.in/cdn/shop/files/2_03d3ae9f-2066-474c-a77f-bd21d023188e.jpg?v=1693894665&width=320', 'https://kompanero.in/cdn/shop/files/3_e449ea35-5d2a-4386-b1f9-4e8376a053b4.jpg?v=1693894665&width=320', 'https://kompanero.in/cdn/shop/files/4_d8dd22b6-4086-4a38-8b33-a34cc8922010.jpg?v=1693894665&width=320', 'https://kompanero.in/cdn/shop/files/5_69be3708-96a0-4477-9b0d-08a006873ce1.jpg?v=1693894665&width=320', 'https://kompanero.in/cdn/shop/files/6_bd72304a-d7ec-466f-bf1d-dd0aa9b09367.jpg?v=1693894665&width=320', 'https://kompanero.in/cdn/shop/files/1_0e9e2f76-d193-453b-a6df-d1d2c9506da6.jpg?v=1693894665&width=320', 'https://kompanero.in/cdn/shop/files/2_59b26ac2-5242-45f3-9a87-877ab56773aa.jpg?v=1693894665&width=320', 'https://kompanero.in/cdn/shop/files/3_6e859f03-d754-4af2-9f7c-e29a1b4d3e3f.jpg?v=1693894665&width=320', 'https://kompanero.in/cdn/shop/files/4_ffb00c33-a3ed-48f1-b540-d9727a35cfa3.jpg?v=1693894665&width=320', 'https://kompanero.in/cdn/shop/files/5_4b9fdf83-4217-472d-ba7b-486550a3e545.jpg?v=1693894665&width=320', 'https://kompanero.in/cdn/shop/files/6_602248f0-9cf8-4603-98c5-e83aad635fc1.jpg?v=1693894665&width=320']","SKU: B-10003
"
138,Rover - The mini crossbody bag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_58a8385f-745b-4a9f-aeda-2cd5fa3a20c7_3024x.jpg?v=1691738956,"Rs. 4,199.00",https://kompanero.in/products/rover-the-mini-crossbody-bag?variant=45199687254299,"['https://kompanero.in/cdn/shop/files/1_58a8385f-745b-4a9f-aeda-2cd5fa3a20c7.jpg?v=1691738956&width=320', 'https://kompanero.in/cdn/shop/files/2_277fc329-3dd9-45c7-a204-6e959c78868a.jpg?v=1691738956&width=320', 'https://kompanero.in/cdn/shop/files/3_a39cb3bd-6e83-4cbc-b3aa-ffb5c63a1e4b.jpg?v=1691738956&width=320', 'https://kompanero.in/cdn/shop/files/4_05a9e399-8aef-448b-8e69-2cacac960438.jpg?v=1691738955&width=320', 'https://kompanero.in/cdn/shop/files/1_658b26fb-3781-40f4-a8be-4a7a9f290f57.jpg?v=1691738966&width=320', 'https://kompanero.in/cdn/shop/files/2_7dff406f-c1a4-4e1c-8218-016808f43b41.jpg?v=1691738965&width=320', 'https://kompanero.in/cdn/shop/files/3_90e99ee8-e2b6-4566-9790-076a257e1169.jpg?v=1691738966&width=320', 'https://kompanero.in/cdn/shop/files/4_53c55e1b-67ec-467f-a880-4a2ef061575d.jpg?v=1691738966&width=320']","SKU: B-10672
"
139,Mya - The Belt,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_6ac597f4-2410-4c92-b5c1-d101fffdf5f6_3024x.jpg?v=1691563991,"Rs. 1,139.00",https://kompanero.in/products/mya-the-belt?variant=45199591047451,"['https://kompanero.in/cdn/shop/files/1_6ac597f4-2410-4c92-b5c1-d101fffdf5f6.jpg?v=1691563991&width=320', 'https://kompanero.in/cdn/shop/files/2_fba535bd-1c2e-4d8f-ae08-33dab196107b.jpg?v=1691563992&width=320', 'https://kompanero.in/cdn/shop/files/3_911dc575-29f3-441e-aba5-a403ef9b8361.jpg?v=1691563992&width=320', 'https://kompanero.in/cdn/shop/files/4_a33383f6-1cc8-40fd-9cc9-ce68fdd4999a.jpg?v=1691563992&width=320', 'https://kompanero.in/cdn/shop/files/5_0d02326f-1943-4875-aeab-78ae0608faa3.jpg?v=1691563991&width=320', 'https://kompanero.in/cdn/shop/files/1_9eabe0a2-efeb-4fde-9e48-899080defa39.jpg?v=1691564002&width=320', 'https://kompanero.in/cdn/shop/files/2_180c288a-9392-4dd2-8771-57078d9d4062.jpg?v=1691564002&width=320', 'https://kompanero.in/cdn/shop/files/3_55494cfd-ccac-4298-802a-0b662f04a4a4.jpg?v=1691564002&width=320', 'https://kompanero.in/cdn/shop/files/4_602b0d28-6bf8-40c7-88d6-27b6b3dcdc0b.jpg?v=1691564002&width=320', 'https://kompanero.in/cdn/shop/files/1_5a877d21-e681-48c1-a63a-b9e6c92e8693.jpg?v=1691564012&width=320', 'https://kompanero.in/cdn/shop/files/2_95a7091f-a654-4ca4-a92c-7f43ace8ff3a.jpg?v=1691564012&width=320', 'https://kompanero.in/cdn/shop/files/3_f68edc1e-0aea-4f8e-92d5-4c8aa07bdbf7.jpg?v=1691564012&width=320', 'https://kompanero.in/cdn/shop/files/4_c07ebe6f-fcff-4419-95a9-358ab76d44be.jpg?v=1691564012&width=320', 'https://kompanero.in/cdn/shop/files/5_8f77174e-af3c-475f-a2e6-347f08b18b8b.jpg?v=1691564012&width=320']","SKU: K-0044
"
140,Jacob - The Duffle Bag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_e31d94b4-262e-46ac-8f04-d22121a1dd53_3024x.jpg?v=1692255401,"Rs. 9,999.00",https://kompanero.in/products/jacob-the-duffle-bag?variant=45199578202395,"['https://kompanero.in/cdn/shop/files/1_e31d94b4-262e-46ac-8f04-d22121a1dd53.jpg?v=1692255401&width=320', 'https://kompanero.in/cdn/shop/files/2_60bdcc1e-cee8-4aed-9464-5428b189c389.jpg?v=1692255402&width=320', 'https://kompanero.in/cdn/shop/files/3_238eb72a-3aa7-49ef-a199-e1c9dbc761f7.jpg?v=1692255402&width=320', 'https://kompanero.in/cdn/shop/files/4_4ff75e94-417a-486e-a117-c742d78662c9.jpg?v=1692255403&width=320', 'https://kompanero.in/cdn/shop/files/5_27db7d25-ccb7-4e24-9bb0-dafe64d941b6.jpg?v=1692255402&width=320', 'https://kompanero.in/cdn/shop/files/6_20bf3fd8-a0bd-4c33-824c-768f38ee1814.jpg?v=1692255401&width=320', 'https://kompanero.in/cdn/shop/files/7_cdff767c-b6d6-4e64-87f2-538e28be87e9.jpg?v=1692255402&width=320', 'https://kompanero.in/cdn/shop/files/1_78200c0a-c296-45d9-821f-0dcc7bb8ee8c.jpg?v=1692255425&width=320', 'https://kompanero.in/cdn/shop/files/2_30d74395-16bd-441e-a5f2-a2bed3a2f744.jpg?v=1692255424&width=320', 'https://kompanero.in/cdn/shop/files/3_e728a77d-d21c-4970-9f05-d030dafbf7d5.jpg?v=1692255425&width=320', 'https://kompanero.in/cdn/shop/files/4_3f51f19c-4cc3-4336-965b-4ee4d9786536.jpg?v=1692255424&width=320', 'https://kompanero.in/cdn/shop/files/5_182784f7-c5eb-4596-97fb-c28259abf102.jpg?v=1692255425&width=320', 'https://kompanero.in/cdn/shop/files/6_928582ce-4bb8-4977-aac7-3f62d4024cc2.jpg?v=1692255425&width=320', 'https://kompanero.in/cdn/shop/files/7_976418f3-14b1-4bb9-a9cf-ffca7ad6ea1c.jpg?v=1692255425&width=320', 'https://kompanero.in/cdn/shop/files/1_94ffb38c-6b10-48ba-b90e-27aadcc453b6.jpg?v=1692255437&width=320', 'https://kompanero.in/cdn/shop/files/2_e5c40f48-a805-409e-98c9-bdbc09c4c10b.jpg?v=1692255437&width=320', 'https://kompanero.in/cdn/shop/files/3_0827963d-3a98-49d9-be13-cb445c42863a.jpg?v=1692255437&width=320', 'https://kompanero.in/cdn/shop/files/4_2eb29e2d-d570-45f1-86fe-107027a7c252.jpg?v=1692255437&width=320', 'https://kompanero.in/cdn/shop/files/5_40de3787-5e67-4572-a63d-53d39b9b0e97.jpg?v=1692255438&width=320', 'https://kompanero.in/cdn/shop/files/6_76f0f32e-812e-4785-ac16-77b0ae089ad0.jpg?v=1692255437&width=320']","SKU: B-4982
"
141,Herringbone - The Handbag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_9ad91fa5-751c-4a85-a5c9-4bf87d012dad_3024x.jpg?v=1692348934,"Rs. 8,299.00",https://kompanero.in/products/herringbone-the-handbag?variant=45199279292699,"['https://kompanero.in/cdn/shop/files/1_9ad91fa5-751c-4a85-a5c9-4bf87d012dad.jpg?v=1692348934&width=320', 'https://kompanero.in/cdn/shop/files/2_4883e1ca-d74c-4826-b127-f5cd3b1d16d8.jpg?v=1692348934&width=320', 'https://kompanero.in/cdn/shop/files/3_a759a49b-440d-4a6b-b6d6-84961c3a8af5.jpg?v=1692348933&width=320', 'https://kompanero.in/cdn/shop/files/4_659940d5-4fd5-41a2-bd90-d8b9a86ca553.jpg?v=1692348933&width=320', 'https://kompanero.in/cdn/shop/files/5_7b759bd9-a546-49d6-b685-c642be4e46bc.jpg?v=1692348932&width=320', 'https://kompanero.in/cdn/shop/files/6_91000600-6b65-4d8b-9d16-763603b16dc9.jpg?v=1692348933&width=320', 'https://kompanero.in/cdn/shop/files/7_f01d8d42-a4c7-47be-b406-e638333af704.jpg?v=1692348933&width=320', 'https://kompanero.in/cdn/shop/files/8_3c36911a-660f-4e95-a817-4e53de61d5ab.jpg?v=1692348933&width=320', 'https://kompanero.in/cdn/shop/files/9_353e55dd-162e-445a-b1cc-08022df52cf7.jpg?v=1692348934&width=320', 'https://kompanero.in/cdn/shop/files/10_7bd0e28c-724a-4ec5-bdd6-f8489955f46d.jpg?v=1692348934&width=320', 'https://kompanero.in/cdn/shop/files/11_1dc57a34-c0a0-4ffc-b7e9-17ced8b6ee56.jpg?v=1692348933&width=320', 'https://kompanero.in/cdn/shop/files/12_b8575252-a6be-4ab7-aec6-089ea351081b.jpg?v=1692348934&width=320']","SKU: B-9709
"
142,Fika - The Shoulder Bag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_c3f42fcd-afcf-4637-a905-19fa2fb64fc7_3024x.jpg?v=1692430133,"Rs. 7,798.00",https://kompanero.in/products/fika-the-shoulder-bag?variant=45198948139291,"['https://kompanero.in/cdn/shop/files/1_c3f42fcd-afcf-4637-a905-19fa2fb64fc7.jpg?v=1692430133&width=320', 'https://kompanero.in/cdn/shop/files/12_db1c70db-0a6d-4e76-8725-ba1883736a81.jpg?v=1693894898&width=320', 'https://kompanero.in/cdn/shop/files/2_3baf97d7-e707-4a0b-bce5-d4d45ecf39f6.jpg?v=1693894898&width=320', 'https://kompanero.in/cdn/shop/files/3_09bcec78-7829-4212-bf17-4a1436ba16d8.jpg?v=1693894898&width=320', 'https://kompanero.in/cdn/shop/files/4_35bdde77-6375-4382-95d6-bbda220e39a8.jpg?v=1693894898&width=320', 'https://kompanero.in/cdn/shop/files/5_ee0a39ee-7be4-4c62-8226-edf3010b5a28.jpg?v=1693894898&width=320', 'https://kompanero.in/cdn/shop/files/6_df6465c1-e2b6-4844-bc95-e743fb09f08d.jpg?v=1693894898&width=320', 'https://kompanero.in/cdn/shop/files/1_d8cdcaa7-d3dd-474e-a530-00ac707e7924.jpg?v=1693894898&width=320', 'https://kompanero.in/cdn/shop/files/2_9ee6cdc1-4d9b-4622-ad05-164f9c5501e5.jpg?v=1693894898&width=320', 'https://kompanero.in/cdn/shop/files/3_3114b30b-7b28-4c40-b3f7-2091c4b6866f.jpg?v=1693894898&width=320', 'https://kompanero.in/cdn/shop/files/4_eb70dc2e-fe80-4c12-8627-50c5fa2ab428.jpg?v=1693894898&width=320', 'https://kompanero.in/cdn/shop/files/5_1336fef2-2f9b-4888-8f40-ae8ce7c6c68d.jpg?v=1693894898&width=320', 'https://kompanero.in/cdn/shop/files/6_99d82169-9251-44d3-834a-f3110f788703.jpg?v=1693894898&width=320']","SKU: B-9718
"
143,Aimee - The Shoulder Bag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_062a1e02-b785-49d3-9f71-1cd809abb8fe_3024x.jpg?v=1692617240,"Rs. 5,999.00",https://kompanero.in/products/aimee-the-shoulder-bag?variant=45198906327323,"['https://kompanero.in/cdn/shop/files/1_062a1e02-b785-49d3-9f71-1cd809abb8fe.jpg?v=1692617239&width=320', 'https://kompanero.in/cdn/shop/files/2_23002378-ec34-4c38-9c74-183c2e307d67.jpg?v=1692617238&width=320', 'https://kompanero.in/cdn/shop/files/3_b353a265-92c4-4004-94b7-ff19158b2760.jpg?v=1692617239&width=320', 'https://kompanero.in/cdn/shop/files/4_52dbe151-ab5e-4099-8b49-f1f72b714521.jpg?v=1692617240&width=320', 'https://kompanero.in/cdn/shop/files/5_ce07a8f3-2201-48d7-907e-212245462598.jpg?v=1692617239&width=320', 'https://kompanero.in/cdn/shop/files/6_257c5062-2ebb-4b9d-a74c-0e18f2d3f8dc.jpg?v=1692617239&width=320', 'https://kompanero.in/cdn/shop/files/7_e13bc9b8-f3c8-41ef-8adc-7dfa677777f0.jpg?v=1692617238&width=320', 'https://kompanero.in/cdn/shop/files/8_be048bc5-8e62-44f7-b1dd-c0280b1ae548.jpg?v=1692617239&width=320', 'https://kompanero.in/cdn/shop/files/9_430df762-f994-4bb1-8be9-a1dfc194e0a9.jpg?v=1692617238&width=320', 'https://kompanero.in/cdn/shop/files/10_029f682c-f1a5-4356-ab68-9c8c81330258.jpg?v=1692617240&width=320', 'https://kompanero.in/cdn/shop/files/11_9efeb172-3f86-4666-8b16-0f49f9b50d62.jpg?v=1692617239&width=320', 'https://kompanero.in/cdn/shop/files/12_09483fc5-1d7e-4743-81bc-6f3a9f90c690.jpg?v=1692617238&width=320']","SKU: B-9996
"
144,Freddie - The Duffel,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_faae84a0-62c2-4ed6-8201-5dc606320431_3024x.jpg?v=1692365672,"Rs. 10,199.00",https://kompanero.in/products/freddie-the-duffel?variant=46587232354587,"['https://kompanero.in/cdn/shop/files/1_faae84a0-62c2-4ed6-8201-5dc606320431.jpg?v=1692365672&width=320', 'https://kompanero.in/cdn/shop/files/2_7bfa9b06-4ac0-498f-bc97-ab8923ff7f92.jpg?v=1692365673&width=320', 'https://kompanero.in/cdn/shop/files/3_a762e4bd-a2d8-4134-9d3a-1222035a8730.jpg?v=1692365673&width=320', 'https://kompanero.in/cdn/shop/files/4_024829b8-6fe8-471c-835d-a40592342372.jpg?v=1692365673&width=320', 'https://kompanero.in/cdn/shop/files/5_fa242cb1-dc82-4757-8596-a78d4201bed8.jpg?v=1692365673&width=320', 'https://kompanero.in/cdn/shop/files/1_e84a05df-40ed-4e99-8326-2f827efa9e63.jpg?v=1692365683&width=320', 'https://kompanero.in/cdn/shop/files/2_aac8e1cf-e42a-4800-9845-2df3ab72b83a.jpg?v=1692365684&width=320', 'https://kompanero.in/cdn/shop/files/3_c4bbd6ae-99eb-4310-937c-4c14a8c8d60a.jpg?v=1692365684&width=320', 'https://kompanero.in/cdn/shop/files/4_c74d4ad0-e733-4f2a-9c7e-1ad0b4bc3bd9.jpg?v=1692365683&width=320', 'https://kompanero.in/cdn/shop/files/5_7e836757-8285-46ec-b6a7-73d39d5ec8f4.jpg?v=1692365684&width=320']","SKU: B-7746
"
145,Ambrose - The Belt,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/2_5824ab20-e7ac-4e3d-bac8-8e280f6b2ab3_3024x.jpg?v=1693210546,"Rs. 1,539.00",https://kompanero.in/products/ambrose-the-belt?variant=46587232649499,"['https://kompanero.in/cdn/shop/files/2_5824ab20-e7ac-4e3d-bac8-8e280f6b2ab3.jpg?v=1693210546&width=320', 'https://kompanero.in/cdn/shop/files/3_2f95b79d-bbec-4e18-86a7-f4456cffa04d.jpg?v=1693210546&width=320', 'https://kompanero.in/cdn/shop/files/4_1a5d7096-d9d4-417c-a296-01f43a3779b2.jpg?v=1693210546&width=320', 'https://kompanero.in/cdn/shop/files/5_decf1fe7-3efe-4a54-9fcb-1bd53ce32db4.jpg?v=1693210546&width=320', 'https://kompanero.in/cdn/shop/files/1_5afa5957-f5bb-4398-9720-803f2be6d101.jpg?v=1693210546&width=320']","SKU: K-0172
"
146,Josephine - The Portfolio Bag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_85a8f767-6123-4afa-a697-ae00e5775f44_3024x.jpg?v=1692262734,"Rs. 9,898.00",https://kompanero.in/products/josephine-the-portfolio-bag?variant=46469149360411,"['https://kompanero.in/cdn/shop/files/1_85a8f767-6123-4afa-a697-ae00e5775f44.jpg?v=1692262734&width=320', 'https://kompanero.in/cdn/shop/files/2_e33e1a5d-119e-4626-9b68-7b6eb329e0a4.jpg?v=1692262734&width=320', 'https://kompanero.in/cdn/shop/files/3_d33ab752-5c78-46bd-ad44-969b3a5c9b16.jpg?v=1692262735&width=320', 'https://kompanero.in/cdn/shop/files/4_2784cb4f-c975-4f67-ac65-efee48979ca0.jpg?v=1692262734&width=320', 'https://kompanero.in/cdn/shop/files/5_66d76e3f-a9ac-4144-97a5-97cbe554da02.jpg?v=1692262734&width=320', 'https://kompanero.in/cdn/shop/files/6_09b50740-7902-43b1-a461-9b7a25bab58e.jpg?v=1692262734&width=320', 'https://kompanero.in/cdn/shop/files/1_d2ad9fd8-7e48-4ed5-9664-0d911343f004.jpg?v=1692262747&width=320', 'https://kompanero.in/cdn/shop/files/2_4f30cbb2-b918-4241-89e1-eb4493b3708b.jpg?v=1692262747&width=320', 'https://kompanero.in/cdn/shop/files/3_15a629f8-a0df-4d2c-b209-51135c16f972.jpg?v=1692262747&width=320', 'https://kompanero.in/cdn/shop/files/4_e0a9214e-8450-47a7-8f40-3dfe06fbe7a5.jpg?v=1692262747&width=320', 'https://kompanero.in/cdn/shop/files/5_daf2cdf3-333a-454c-9fdb-4f12e4189e16.jpg?v=1692262747&width=320', 'https://kompanero.in/cdn/shop/files/6_7c03bd51-6da4-4c36-a63b-a1cdb930500b.jpg?v=1692262747&width=320', 'https://kompanero.in/cdn/shop/files/1_80b2b4ad-b4c9-46f1-848c-0da870998585.jpg?v=1692262760&width=320', 'https://kompanero.in/cdn/shop/files/2_7b468f52-1d22-4963-9cbe-722c1644b3c4.jpg?v=1692262759&width=320', 'https://kompanero.in/cdn/shop/files/3_dbef4304-fe7b-4ee1-852c-9fa3fd6012de.jpg?v=1692262760&width=320', 'https://kompanero.in/cdn/shop/files/4_11ff981f-1db0-48ca-b26d-72f685413891.jpg?v=1692262760&width=320', 'https://kompanero.in/cdn/shop/files/5_ff825921-dd80-4529-8f9f-acc50439faed.jpg?v=1692262760&width=320', 'https://kompanero.in/cdn/shop/files/6_dcce3714-aaa0-4b4d-8d3d-ddc2b9d463b3.jpg?v=1692262760&width=320']","SKU: B-6989
"
147,Olga - The Handbag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_c1549d9c-5386-482d-9b9c-c73ca21378bd_3024x.jpg?v=1692365772,"Rs. 6,499.00",https://kompanero.in/products/olga-the-handbag?variant=45192140194075,"['https://kompanero.in/cdn/shop/files/1_c1549d9c-5386-482d-9b9c-c73ca21378bd.jpg?v=1692365772&width=320', 'https://kompanero.in/cdn/shop/files/2_7f0a6f4a-279c-4503-914e-dda89593a51e.jpg?v=1692365771&width=320', 'https://kompanero.in/cdn/shop/files/3_48962674-31cf-42bc-be39-16895ceca9f7.jpg?v=1692365772&width=320', 'https://kompanero.in/cdn/shop/files/4_bc46c112-74f5-4b93-a358-1a3e21646ee8.jpg?v=1692365771&width=320', 'https://kompanero.in/cdn/shop/files/5_38452590-9aac-4e3c-b627-f435ccb0fd75.jpg?v=1692365772&width=320', 'https://kompanero.in/cdn/shop/files/1_de9b697a-dddd-41b7-9210-58ec2c6144f5.jpg?v=1692365784&width=320', 'https://kompanero.in/cdn/shop/files/2_acad28ea-1fa3-4353-9c8a-95dc6babb8c5.jpg?v=1692365784&width=320', 'https://kompanero.in/cdn/shop/files/3_17028bbe-e1a2-43b5-acb3-eb3c5db777bb.jpg?v=1692365784&width=320', 'https://kompanero.in/cdn/shop/files/4_941ee83c-6a33-4840-9f72-5d44702be031.jpg?v=1692365784&width=320', 'https://kompanero.in/cdn/shop/files/5_4d1b5ae2-9d7a-4867-b528-be06ab988ac5.jpg?v=1692365784&width=320']","SKU: B-7823
"
148,Iris - The Handbag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_2015b5ab-4f33-42a4-8884-10c8f27b584c_3024x.jpg?v=1692609207,"Rs. 7,999.00",https://kompanero.in/products/iris-the-handbag?variant=45191372898587,"['https://kompanero.in/cdn/shop/files/1_2015b5ab-4f33-42a4-8884-10c8f27b584c.jpg?v=1692609207&width=320', 'https://kompanero.in/cdn/shop/files/6_a2a01eea-babf-4519-8618-57ed63309161.jpg?v=1693895539&width=320', 'https://kompanero.in/cdn/shop/files/2_48e56b16-4385-4bcd-b250-b4e6fefb8514.jpg?v=1693895539&width=320', 'https://kompanero.in/cdn/shop/files/3_ca68b989-c217-48b8-8bd2-64dc13ebf132.jpg?v=1693895539&width=320', 'https://kompanero.in/cdn/shop/files/4_e92afc81-ac0d-464e-a8ac-72cf4c495806.jpg?v=1693895539&width=320', 'https://kompanero.in/cdn/shop/files/5_83785d37-211c-4236-a54c-7dadd17d722e.jpg?v=1693895539&width=320']","SKU: B-9912
"
